pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,662,Saint Lucia,LCA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,108147619,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,666,Saint Pierre and Miquelon,SPM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3650,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,666,Saint Pierre and Miquelon,SPM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,5718,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,670,Saint Vincent and the Grenadines,VCT,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,529402,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,670,Saint Vincent and the Grenadines,VCT,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,9430319,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,674,San Marino,SMR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,188084,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,674,San Marino,SMR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,18282,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,678,Sao Tome and Principe,STP,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,599060,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,678,Sao Tome and Principe,STP,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,80256,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,263490579,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,588489264,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,62718,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,686,Senegal,SEN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,4576750,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,686,Senegal,SEN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,11174645,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,686,Senegal,SEN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,35175,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,688,Serbia,SRB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,11735764,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,688,Serbia,SRB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,19426814,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,690,Seychelles,SYC,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,854844,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,690,Seychelles,SYC,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,725975,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,694,Sierra Leone,SLE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3434535,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,694,Sierra Leone,SLE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,4398459,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,699,India,IND,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,938176450,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,699,India,IND,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,632112555,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,699,India,IND,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,648894,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,702,Singapore,SGP,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3887408092,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,702,Singapore,SGP,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1278341391,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,702,Singapore,SGP,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,13127,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,703,Slovakia,SVK,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,52759403,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,703,Slovakia,SVK,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,16770725,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,704,Viet Nam,VNM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,318014869,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,704,Viet Nam,VNM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,72237899,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,704,Viet Nam,VNM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,44246,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,705,Slovenia,SVN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,36550455,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,705,Slovenia,SVN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,16339197,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,706,Somalia,SOM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,11782,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,706,Somalia,SOM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3184050,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,710,South Africa,ZAF,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,122337909,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,230719731,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,16500,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,716,Zimbabwe,ZWE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,319329,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,716,Zimbabwe,ZWE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2040986,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,716,Zimbabwe,ZWE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,10938,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,724,Spain,ESP,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,780325013,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,724,Spain,ESP,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,443983553,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,728,South Sudan,SSD,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3643,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,728,South Sudan,SSD,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,477724,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,729,Sudan,SDN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,19809,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,729,Sudan,SDN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1041300,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,732,Western Sahara,ESH,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,265357,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,732,Western Sahara,ESH,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,212157,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,740,Suriname,SUR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,7910739,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,740,Suriname,SUR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,23541577,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,748,Eswatini,SWZ,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,301480,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,748,Eswatini,SWZ,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,450987,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,752,Sweden,SWE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,411054825,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,752,Sweden,SWE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,245750179,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,757,Switzerland,CHE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,7284662589,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,757,Switzerland,CHE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,442791843,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,757,Switzerland,CHE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,18000,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,760,Syria,SYR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,313270,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,760,Syria,SYR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,4552424,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,760,Syria,SYR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,707994,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,762,Tajikistan,TJK,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,206083,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,762,Tajikistan,TJK,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,150601,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,762,Tajikistan,TJK,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,18907,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,764,Thailand,THA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,512150025,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,764,Thailand,THA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,254806586,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,764,Thailand,THA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,7500,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,768,Togo,TGO,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,145317,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,768,Togo,TGO,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,4276629,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,768,Togo,TGO,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,46103,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,772,Tokelau,TKL,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1206297,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,772,Tokelau,TKL,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,266468,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,776,Tonga,TON,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,439819,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,776,Tonga,TON,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3670950,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,126325488,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,183101682,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,40000,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1161255643,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,715853647,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,31702,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,788,Tunisia,TUN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,17272551,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,788,Tunisia,TUN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,13088319,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,792,Turkey,TUR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,506111874,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,792,Turkey,TUR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,205801410,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,795,Turkmenistan,TKM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2041151,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,795,Turkmenistan,TKM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,146017,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,796,Turks and Caicos Isds,TCA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3696855,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,796,Turks and Caicos Isds,TCA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,145493682,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,798,Tuvalu,TUV,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,13418,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,798,Tuvalu,TUV,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,42939,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,800,Uganda,UGA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,10784575,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,800,Uganda,UGA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2440165,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,800,Uganda,UGA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,112923,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,804,Ukraine,UKR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,38296266,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,804,Ukraine,UKR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,37650157,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,804,Ukraine,UKR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,30164,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,807,North Macedonia,MKD,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,2883494,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,807,North Macedonia,MKD,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1287269,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,818,Egypt,EGY,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,39068676,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,818,Egypt,EGY,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,53774599,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,826,United Kingdom,GBR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,7228361871,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,826,United Kingdom,GBR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3094206986,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,826,United Kingdom,GBR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,78790238,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,834,United Rep. of Tanzania,TZA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,4460694,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,834,United Rep. of Tanzania,TZA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,8611121,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,834,United Rep. of Tanzania,TZA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,48196,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,854,Burkina Faso,BFA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,549657,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,854,Burkina Faso,BFA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,4960868,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,854,Burkina Faso,BFA,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1543140,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,858,Uruguay,URY,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,20747157,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,858,Uruguay,URY,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,69931537,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,860,Uzbekistan,UZB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,22128028,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,860,Uzbekistan,UZB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,34737096,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,860,Uzbekistan,UZB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,25723,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,862,Venezuela,VEN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,9261166,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,862,Venezuela,VEN,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,34630341,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,876,Wallis and Futuna Isds,WLF,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,8780,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,876,Wallis and Futuna Isds,WLF,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,22904,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,882,Samoa,WSM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,125861,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,882,Samoa,WSM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,3070185,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,887,Yemen,YEM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,67322,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,887,Yemen,YEM,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,9917852,,,0
H5,2019,2019,2019,2,0,1,Import,842,USA,USA,894,Zambia,ZMB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,1240098,,,0
H5,2019,2019,2019,2,0,2,Export,842,USA,USA,894,Zambia,ZMB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,5867414,,,0
H5,2019,2019,2019,2,0,3,Re-Export,842,USA,USA,894,Zambia,ZMB,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,0,,,,0,,26619,,,0
